genre,video_link,artist,song
rnb,https://www.youtube.com/watch?v=zVJ5gsLeCSM,Cassie,Me & U
rnb,https://www.youtube.com/watch?v=5sMKX22BHeE,Chris Brown,Forever
rnb,https://www.youtube.com/watch?v=J3UjJ4wKLkg,Rihanna,Take a Bow
rnb,https://www.youtube.com/watch?v=oEauWw9ZGrA,Rihanna,Pon de Replay
rnb,https://www.youtube.com/watch?v=vIaH35-MLsk,Akon,Right Now (Na Na Na)
rnb,https://www.youtube.com/watch?v=2b_KfAGiglc,Janet Jackson,That's the Way Love Goes
rnb,https://www.youtube.com/watch?v=MrTz5xjmso4,Sean Kingston,Beautiful Girls
rnb,https://www.youtube.com/watch?v=PLolag3YSYU,Nelly Furtado,Maneater
rnb,https://www.youtube.com/watch?v=xjpe7EGyiw8,Justin Timberlake,My Love
rnb,https://www.youtube.com/watch?v=8hU6L7XUqPU,Kelis,Trick Me
rnb,https://www.youtube.com/watch?v=ViwtNLUqkMY,Beyoncé,Crazy in Love
rnb,https://www.youtube.com/watch?v=GJ26gAc7BtU,Chris Brown,Say Goodbye
rnb,https://www.youtube.com/watch?v=vtmtELlo6pk,TLC,Creep
rnb,https://www.youtube.com/watch?v=UcGWy7xUZQE,Ciara,Promise
rnb,https://www.youtube.com/watch?v=wU0ucfoBcXM,Janet Jackson,Feedback
rnb,https://www.youtube.com/watch?v=p2Rch6WvPJE,Toni Braxton,Un-Break My Heart
rnb,https://www.youtube.com/watch?v=Dbb7xeZGR-U,Craig David,Walking Away
rnb,https://www.youtube.com/watch?v=ZQ2nCGawrSY,Rihanna,Russian Roulette
rnb,https://www.youtube.com/watch?v=mgaeGW-2z6w,Ne-Yo,Sexy Love
rnb,https://www.youtube.com/watch?v=8x7Ta89QLo4,Christina Aguilera,Ain't No Other Man
rnb,https://www.youtube.com/watch?v=g4CSpqwjXvs,Bobby Valentino,Slow Down (Radio)
rnb,https://www.youtube.com/watch?v=DXvMT_mVbqw,K-Ci & JoJo,All My Life
rnb,https://www.youtube.com/watch?v=em328ua_Lo8,Mary J. Blige,No More Drama
rnb,https://www.youtube.com/watch?v=3KL9mRus19o,Blackstreet,No Diggity
rnb,https://www.youtube.com/watch?v=bHVQXMCux78,Keri Hilson,Energy
rnb,https://www.youtube.com/watch?v=TSVHoHyErBQ,Justin Timberlake,Rock Your Body
rnb,https://www.youtube.com/watch?v=8XNaPX6MKlU,Mary J. Blige,Be Without You
rnb,https://www.youtube.com/watch?v=TOrnUquxtwA,Justin Timberlake,What Goes Around.../...Comes Around Interlude
rnb,https://www.youtube.com/watch?v=EUMC_raxpSc,Alicia Keys,Karma
rnb,https://www.youtube.com/watch?v=PIh07c_P4hc,John Legend,Ordinary People
rnb,https://www.youtube.com/watch?v=8ppz-cwLeqo,Fugees,Killing Me Softly
rnb,https://www.youtube.com/watch?v=QwJjNysHVhM,Jay Sean,Ride It
rnb,https://www.youtube.com/watch?v=5NDo0zUajww,Leona Lewis,Bleeding Love
rnb,https://www.youtube.com/watch?v=5z5Mvyp1QHw,Christina Milian,Dip It Low
rnb,https://www.youtube.com/watch?v=eY_mrU8MPfI,Beyoncé,Ring the Alarm
rnb,https://www.youtube.com/watch?v=IyYnnUcgeMc,Destiny's Child,Bootylicious
rnb,https://www.youtube.com/watch?v=VCLxJd1d84s,The Pussycat Dolls,Buttons
rnb,https://www.youtube.com/watch?v=p9qtRcHJVI8,Jennifer Hudson,Spotlight
rnb,https://www.youtube.com/watch?v=5T0utQ-XWGY,Fergie,Fergalicious
rnb,https://www.youtube.com/watch?v=Co0tTeuUVhU,Kanye West,Heartless
rnb,https://www.youtube.com/watch?v=82t_UOMHPJY,J. Holiday,Bed
rnb,https://www.youtube.com/watch?v=3HSJU5fDg0A,Aaliyah,Rock the Boat
rnb,https://www.youtube.com/watch?v=rXPfovXw2tw,Brian McKnight,Back at One
rnb,https://www.youtube.com/watch?v=JWA5hJl4Dv0,Akon,Don't Matter
rnb,https://www.youtube.com/watch?v=WEQ0l_m3Xm0,Macy Gray,I Try
rnb,https://www.youtube.com/watch?v=CJ6sHaL79J8,Aaliyah,Miss You
rnb,https://www.youtube.com/watch?v=zDKO6XYXioc,Boyz II Men,End of the Road
rnb,https://www.youtube.com/watch?v=T6QKqFPRZSA,Lauryn Hill,Doo Wop (That Thing)
rnb,https://www.youtube.com/watch?v=sAYuOc7_TKg,Ne-Yo,Mad
rnb,https://www.youtube.com/watch?v=vYH6Sw3A-BA,Brandy,Afrodisiac
rnb,https://www.youtube.com/watch?v=IXmF4GbA86E,Rihanna,SOS
rnb,https://www.youtube.com/watch?v=iF_JBlSh_G8,Trey Songz,Can't Help But Wait
rnb,https://www.youtube.com/watch?v=0DdCoNbbRvQ,Robin Thicke,Lost Without U
rnb,https://www.youtube.com/watch?v=iOmnGzAKLvg,John Legend,Save Room
rnb,https://www.youtube.com/watch?v=g_WgJbC0q_U,Usher,U Remind Me
rnb,https://www.youtube.com/watch?v=78YDlgZfPus,Aaliyah,We Need a Resolution
rnb,https://www.youtube.com/watch?v=rjlSiASsUIs,Marvin Gaye,Sexual Healing
hardcore,https://www.youtube.com/watch?v=NkAe30aEG5c,Refused,New Noise
hardcore,https://www.youtube.com/watch?v=HB3tmC2f3t0,Hatebreed,I Will Be Heard
hardcore,https://www.youtube.com/watch?v=O0VQrXo800g,Eftos,Aleph-null
hardcore,https://www.youtube.com/watch?v=hIbbmjwJOk4,Eftos,Kill Your Parents
hardcore,https://www.youtube.com/watch?v=wwK6POvXwP8,Eftos,All a lie
hardcore,https://www.youtube.com/watch?v=9-SQGOYOjxs,Rise Against,Prayer of the Refugee
hardcore,https://www.youtube.com/watch?v=DLOxBuC1QEg,Eftos,Nihil veritas
hardcore,,Eftos,death means Nothing (intro)
hardcore,,Eftos,Generation N (intro)
hardcore,,Eftos,Aleph-null (intro)
hardcore,https://www.youtube.com/watch?v=-I315PKaJs8,Eftos,Self-destruct Intelligence
hardcore,https://www.youtube.com/watch?v=dhldbymXK-8,Rise Against,Give It All
hardcore,https://www.youtube.com/watch?v=_8Hg-LL1p1w,Eftos,Expanded Suicide
hardcore,,Eftos,Nihil veritas (excerpt)
hardcore,https://www.youtube.com/watch?v=Qt7f7s0DvR0,Juzhin,Mindsteallers
hardcore,,Eftos,Expanded Suicide (intro+finale)
hardcore,,Eftos,Self-destruct Intelligence (center)
hardcore,,Eftos,Munchhausen by Proxy (center)
hardcore,,Eftos,Nothing is (not) (center)
hardcore,,Eftos,Antrahid (intro)
hardcore,,Eftos,Bows (finale)
hardcore,,Eftos,Eleven Commandments (finale)
hardcore,,Eftos,Kill your parents (finale)
hardcore,,Eftos,the Centralword (intro)
hardcore,,Eftos,XtiNct (finale)
hardcore,https://www.youtube.com/watch?v=2NTyyCwwDfY,Comeback Kid,Wake the Dead
hardcore,https://www.youtube.com/watch?v=D1Wqo2z6ny8,Eftos,Generation N
hardcore,https://www.youtube.com/watch?v=6hh3sblWZcU,Eftos,Bows
hardcore,https://www.youtube.com/watch?v=AWggPLXeOkU,Bring Me the Horizon,Pray for Plagues
hardcore,https://www.youtube.com/watch?v=rf2dLChRuYY,Eftos,death means Nothing
hardcore,https://www.youtube.com/watch?v=XN2FrUUq-zI,Rise Against,Ready to Fall
hardcore,https://www.youtube.com/watch?v=wDUYCyajDcs,Black Flag,Rise Above
hardcore,https://www.youtube.com/watch?v=1GezTDIb52Q,Juzhin,Railways
hardcore,https://www.youtube.com/watch?v=9sTQ0QdkN3Q,Bullet for My Valentine,Tears Don't Fall
hardcore,https://www.youtube.com/watch?v=APW_PueCbds,Juzhin,Wonderful
hardcore,https://www.youtube.com/watch?v=raRHUG0PkQU,All That Remains,This Calling
hardcore,https://www.youtube.com/watch?v=HqRNcHTgEb8,Atreyu,Bleeding Mascara
hardcore,https://www.youtube.com/watch?v=vgVWalav0tY,Eftos,Antiverse
hardcore,https://www.youtube.com/watch?v=3hslBlBeF5c,Eftos,Nihil est
hardcore,https://www.youtube.com/watch?v=JiDnB-CrrNs,Killswitch Engage,The End Of Heartache
hardcore,https://www.youtube.com/watch?v=v3JDQdsirqU,Eftos,Suiright
hardcore,https://www.youtube.com/watch?v=l_nSIiAjIMc,Eftos,XtiNct
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Charlie Conscience (feat. MMAIO)
hardcore,https://www.youtube.com/watch?v=dR9nehYs25E,Hatebreed,Live For This
hardcore,https://www.youtube.com/watch?v=Mnd0j8QwQI4,Juzhin,Sakhalin
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,3 Simple Minutes
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Coming Down
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Squat
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Five Before Eleven
hardcore,https://www.youtube.com/watch?v=RGv4PRqYqK4,Juzhin,Tupona
hardcore,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Lost Sense
hardcore,,Eftos,Forever Never (finale)
hardcore,,Eftos,Kingdom of grey (intro)
hardcore,https://www.youtube.com/watch?v=4J86Adx3iN4,Hatebreed,Defeatist
hardcore,https://www.youtube.com/watch?v=YWMywV0fTa8,Enter Shikari,"Sorry, You're Not a Winner"
hardcore,https://www.youtube.com/watch?v=DBwgX8yBqsw,Hatebreed,Destroy Everything
hardcore,https://www.youtube.com/watch?v=j8Ef0ui74JM,Agnostic Front,Gotta Go
hardcore,https://www.youtube.com/watch?v=TOdfV1EjUgg,Underoath,Reinventing Your Exit
hardcore,https://www.youtube.com/watch?v=JqtDJyWlRFQ,Atreyu,Right Side of the Bed
hardcore,https://www.youtube.com/watch?v=RaFZXbnLjoA,Underoath,Writing on the Walls
hardcore,https://www.youtube.com/watch?v=CN4IIgFz93k,A Day to Remember,The Downfall of Us All
hardcore,https://www.youtube.com/watch?v=e8X3ACToii0,Rise Against,Savior
hardcore,https://www.youtube.com/watch?v=nd2oo6MAZjQ,Bullet for My Valentine,Cries in Vain
hardcore,https://www.youtube.com/watch?v=H4h3lW8XGUY,Enter Shikari,Mothership
hardcore,https://www.youtube.com/watch?v=y1v6XGxP0Rc,Maximum the Hormone,Zetsubou Billy
hardcore,https://www.youtube.com/watch?v=3FZlG8Jztxk,Avenged Sevenfold,Unholy Confessions
hardcore,https://www.youtube.com/watch?v=LFvoS9V-7ys,Walls of Jericho,A Trigger Full Of Promises
hardcore,,Eftos,All a lie (radio)
hardcore,,Eftos,Nihil veritas (radio)
hardcore,https://www.youtube.com/watch?v=Qr6NOsluHYg,Dead Kennedys,Holiday in Cambodia
hardcore,https://www.youtube.com/watch?v=Fi_GN1pHCVc,Avenged Sevenfold,Almost Easy
hardcore,https://www.youtube.com/watch?v=zb-bnOJ_L-k,As I Lay Dying,Confined
hardcore,https://www.youtube.com/watch?v=rSLmAu-1k4Q,Norma Jean,Memphis Will Be Laid To Waste
hardcore,https://www.youtube.com/watch?v=2pPjG4arm70,Rise Against,Injection
hardcore,,Eftos,All a lie (intro)
hardcore,,Eftos,Aleph-null (radio)
hardcore,https://www.youtube.com/watch?v=gsAu-nOg3Tw,Minor Threat,Straight Edge
hardcore,https://www.youtube.com/watch?v=OmCE9WiZqWA,"Drop Dead, Gorgeous",Dressed for Friend Requests
hardcore,https://www.youtube.com/watch?v=iPW9AbRMwFU,Killswitch Engage,My Curse
hardcore,https://www.youtube.com/watch?v=dZsKufs8jMA,Bad Brains,Pay to Cum
hardcore,https://www.youtube.com/watch?v=i072ui6A9Co,Hatebreed,This Is Now
hardcore,https://www.youtube.com/watch?v=3S3g_Lv01gY,Bullet for My Valentine,Hit the Floor
hardcore,,Eftos,Nothing is (not) (radio)
hardcore,https://www.youtube.com/watch?v=E7mpGkG2jY4,From Autumn to Ashes,The After Dinner Payback
hardcore,,Eftos,Antiverse (finale)
hardcore,,Eftos,Self-destruct Intelligence (radio)
hardcore,,Eftos,Suiright (radio)
hardcore,https://www.youtube.com/watch?v=1jgRmYGoRHc,Rise Against,State of the Union
hardcore,,Eftos,Bows (radio)
hardcore,https://www.youtube.com/watch?v=ryePAP-IcNk,Bullet for My Valentine,4 Words (To Choke Upon)
hardcore,https://www.youtube.com/watch?v=iEXVMpleyDU,Bullet for My Valentine,Room 409
hardcore,,Eftos,Antiverse (radio)
hardcore,,Eftos,death means Nothing (radio)
hardcore,,Eftos,Eleven Commandments (radio)
hardcore,,Eftos,Expanded Suicide (radio)
hardcore,,Eftos,Generation N (radio)
hardcore,,Eftos,Kill your parents (radio)
hardcore,,Eftos,Nihil est (radio)
hardcore,,Eftos,XtiNct (radio)
hardcore,https://www.youtube.com/watch?v=gKXvtXQCU9U,As I Lay Dying,The Darkest Nights
country,https://www.youtube.com/watch?v=8AHCfZTRGiI,Johnny Cash,Hurt
country,https://www.youtube.com/watch?v=b-zNQA5Xi4Q,Johnny Cash,Ring of Fire
country,https://www.youtube.com/watch?v=xObSJWIWui0,Johnny Cash,I Walk the Line
country,https://www.youtube.com/watch?v=s_NLlOiD1Wo,Johnny Cash,Folsom Prison Blues
country,https://www.youtube.com/watch?v=_aU5gafxI84,Dolly Parton,Jolene
country,https://www.youtube.com/watch?v=8xg3vE8Ie_E,Taylor Swift,Love Story
country,https://www.youtube.com/watch?v=WaSy8yy-mr8,Carrie Underwood,Before He Cheats
country,https://www.youtube.com/watch?v=k9IfHDi-2EA,Johnny Cash,The Man Comes Around
country,https://www.youtube.com/watch?v=eM213aMKTHg,Lady Antebellum,Need You Now
country,https://www.youtube.com/watch?v=jQcNiD0Z3MU,Johnny Cash,Personal Jesus
country,https://www.youtube.com/watch?v=Gdlyi5mckg0,Willie Nelson,On The Road Again
country,https://www.youtube.com/watch?v=VuNIsY6JdUw,Taylor Swift,You Belong with Me
country,https://www.youtube.com/watch?v=7qH4qyi1-Ys,Rascal Flatts,What Hurts the Most
country,https://www.youtube.com/watch?v=yCmsZUN4r_s,Faith Hill,Breathe
country,https://www.youtube.com/watch?v=p0_der_5hRM,Garth Brooks,Friends in Low Places
country,https://www.youtube.com/watch?v=pojL_35QlSI,Dixie Chicks,Not Ready To Make Nice
country,https://www.youtube.com/watch?v=UbxUSsFXYo4,Dolly Parton,9 to 5
country,https://www.youtube.com/watch?v=i_XGnxTi-fE,Charlie Daniels Band,The Devil Went Down to Georgia
country,https://www.youtube.com/watch?v=f2KP9fYZUWA,Tammy Wynette,Stand by Your Man
country,https://www.youtube.com/watch?v=1vrEljMfXYo,John Denver,"Take Me Home, Country Roads"
country,https://www.youtube.com/watch?v=7hx4gdlfamo,Kenny Rogers,The Gambler
country,https://www.youtube.com/watch?v=MbnrdCS57d0,Patsy Cline,Crazy
country,https://www.youtube.com/watch?v=h1UFw7VGYf8,Lonestar,Amazed
country,https://www.youtube.com/watch?v=KNZH-emehxA,Shania Twain,You're Still the One
country,https://www.youtube.com/watch?v=O1pAjXXP51Y,Sirry Star,MinnesotaDance (Live)
country,https://www.youtube.com/watch?v=CGrR-7_OBpA,Johnny Cash,One
country,https://www.youtube.com/watch?v=1Okt0-Y38Pc,Johnny Cash,Man in Black
country,https://www.youtube.com/watch?v=HnM99Z6QGZ8,Alan Jackson,Remember When
country,https://www.youtube.com/watch?v=8n_aXqjDrlI,Lee Ann Womack,I Hope You Dance
country,https://www.youtube.com/watch?v=35MwHtRZQIM,Keith Urban,You'll Think of Me
country,https://www.youtube.com/watch?v=y2NSf7jW11Q,Johnny Cash,A Boy Named Sue
country,https://www.youtube.com/watch?v=ODjCufSt6_I,Johnny Cash,Get Rhythm
country,https://www.youtube.com/watch?v=ejLuIGv4slw,Willie Nelson,Always on My Mind
country,https://www.youtube.com/watch?v=Bg1di8sGxWc,The Statler Brothers,Flowers on the Wall
country,https://www.youtube.com/watch?v=sMPNjPpdjKU,Jace Everett,Bad Things
country,https://www.youtube.com/watch?v=cCkcs2LRJbI,Sugarland,Stay
country,https://www.youtube.com/watch?v=1gh2YEXJWyo,Johnny Cash,Give My Love to Rose
country,https://www.youtube.com/watch?v=fTqra4YSsaM,Dierks Bentley,What Was I Thinkin'
country,https://www.youtube.com/watch?v=eJlN9jdQFSc,Johnny Cash,God's Gonna Cut You Down
country,https://www.youtube.com/watch?v=oHtoayjVLAY,Roger Miller,King Of The Road
country,https://www.youtube.com/watch?v=dls_cBmUt7Q,Faith Hill,This Kiss
country,https://www.youtube.com/watch?v=U9sraruD8ho,Dixie Chicks,Landslide
country,https://www.youtube.com/watch?v=mqFLXayD6e8,Shania Twain,That Don't Impress Me Much
country,https://www.youtube.com/watch?v=abME1JVF18g,Alan Jackson,Little Bitty
country,https://www.youtube.com/watch?v=Zbv5iJEDzN8,Martina McBride,Independence Day
country,https://www.youtube.com/watch?v=xKCek6_dB0M,Taylor Swift,Teardrops on My Guitar
country,https://www.youtube.com/watch?v=X6nxHNrIwJA,Brad Paisley,Mud on the Tires
country,https://www.youtube.com/watch?v=82dDnv9zeLs,Gretchen Wilson,Redneck Woman
country,https://www.youtube.com/watch?v=HG-8uZg2uV0,Patsy Cline,I Fall To Pieces
country,https://www.youtube.com/watch?v=1tOQ0bPcOkI,Johnny Cash,Jackson
country,https://www.youtube.com/watch?v=uhFF_NhaUIU,Johnny Cash,Cocaine Blues
country,https://www.youtube.com/watch?v=4WXYjm74WFI,Hank Williams,I'm So Lonesome I Could Cry
country,https://www.youtube.com/watch?v=t_DSnfVNLwY,Johnny Cash,Big River
country,https://www.youtube.com/watch?v=lhyijN4ftko,Garth Brooks,The Dance
country,https://www.youtube.com/watch?v=JA644rSZX1A,Willie Nelson,Blue Eyes Crying in the Rain
country,https://www.youtube.com/watch?v=ldQrapQ4d0Y,Toby Keith,As Good as I Once Was
country,https://www.youtube.com/watch?v=COkXFcqs-Gg,Tim McGraw,Please Remember Me
country,https://www.youtube.com/watch?v=mUFObCZtGWQ,Trisha Yearwood,She's in Love with the Boy
country,https://www.youtube.com/watch?v=byQIPdHMpjc,Billy Ray Cyrus,Achy Breaky Heart
country,https://www.youtube.com/watch?v=Q0K0WT9F01o,Sara Evans,Suds in the Bucket
country,https://www.youtube.com/watch?v=KXHsWBKKNbI,Lynn Anderson,Rose Garden
country,https://www.youtube.com/watch?v=x0bEZH6ZqG4,Dolly Parton,I Will Always Love You
country,https://www.youtube.com/watch?v=VsBNOQktnwI,Texas Lightning,No No Never
country,https://www.youtube.com/watch?v=Jb2stN7kH28,Taylor Swift,Our Song
country,https://www.youtube.com/watch?v=5tXh_MfrMe0,Rascal Flatts,Life Is a Highway
country,https://www.youtube.com/watch?v=8-vZlrBYLSU,Rascal Flatts,Bless the Broken Road
country,https://www.youtube.com/watch?v=iieM4CjvLbg,Gloriana,Wild At Heart
country,https://www.youtube.com/watch?v=HvXgubO35fM,Lonestar,I'm Already There
country,https://www.youtube.com/watch?v=fZSiBj4vCiY,Brooks & Dunn,My Maria
country,https://www.youtube.com/watch?v=ptDBuNlbG0A,Randy Travis,"Forever And Ever, Amen"
country,https://www.youtube.com/watch?v=uFz61X2PQTw,Josh Turner,Would You Go with Me
country,https://www.youtube.com/watch?v=VExw77xJsBQ,George Jones,He Stopped Loving Her Today
country,https://www.youtube.com/watch?v=mbkmeuQa9CM,Johnny Cash,I Still Miss Someone
country,https://www.youtube.com/watch?v=D1Xr-JFLxik,Taylor Swift,White Horse
country,https://www.youtube.com/watch?v=ov4epAJRPMw,Johnny Cash,I've Been Everywhere
country,https://www.youtube.com/watch?v=jv3ujzEC6jg,Billy Currington,People Are Crazy
country,https://www.youtube.com/watch?v=paMzF1lnwGg,Carrie Underwood,Wasted
country,https://www.youtube.com/watch?v=lydBPm2KRaU,Carrie Underwood,"Jesus, Take the Wheel"
country,https://www.youtube.com/watch?v=jeJUaBC_rhc,Johnny Cash,Hey Porter
country,https://www.youtube.com/watch?v=8IjOQmwlGmk,Brooks & Dunn,Neon Moon
country,https://www.youtube.com/watch?v=7NJqUN9TClM,The Band Perry,If I Die Young
country,https://www.youtube.com/watch?v=bx3s99FNXzI,LeAnn Rimes,Can't Fight the Moonlight
country,https://www.youtube.com/watch?v=cSgL01PuAjc,Keith Urban,Making Memories of Us
country,https://www.youtube.com/watch?v=ZJL4UGSbeFg,Shania Twain,Man! I Feel Like a Woman!
country,,John Denver,Take Me Home Country Roads
country,https://www.youtube.com/watch?v=tdsJI8Wc2D4,Garth Brooks,The Thunder Rolls
country,https://www.youtube.com/watch?v=Jk-blXQjN-8,John Denver,Annie's Song
country,https://www.youtube.com/watch?v=arXuLdzVfQQ,Toby Keith,Beer for My Horses
country,https://www.youtube.com/watch?v=o8EamHKpdrM,Faith Hill,The Way You Love Me
country,https://www.youtube.com/watch?v=NG2zyeVRcbs,Miley Cyrus,The Climb
country,https://www.youtube.com/watch?v=lBDN8yWyNYU,Trace Adkins,You're Gonna Miss This
country,https://www.youtube.com/watch?v=yPw_H2Rm2lM,Alison Krauss,When You Say Nothing At All
country,https://www.youtube.com/watch?v=8N2k-gv6xNE,Shania Twain,Any Man of Mine
country,https://www.youtube.com/watch?v=43qK1Lh2xH0,Johnny Cash & June Carter,Jackson
country,https://www.youtube.com/watch?v=C9NG7cLNzbs,Dixie Chicks,Wide Open Spaces
country,https://www.youtube.com/watch?v=P4ckahLWRgY,Kenny Rogers & Dolly Parton,Islands In The Stream
country,https://www.youtube.com/watch?v=Gn-GoshohiQ,Dixie Chicks,Cowboy Take Me Away
country,https://www.youtube.com/watch?v=NHxS8wlDngI,George Strait,Check Yes Or No
country,https://www.youtube.com/watch?v=pHfSuBglk8E,The Wreckers,Leave the Pieces
country,https://www.youtube.com/watch?v=8kAU3B9Pi_U,Glen Campbell,Rhinestone Cowboy
blues,https://www.youtube.com/watch?v=kpC69qIe02E,B.B. King,The Thrill Is Gone
blues,https://www.youtube.com/watch?v=dZOvSRNXL0c,John Lee Hooker,Boom Boom
blues,https://www.youtube.com/watch?v=2QoBR-F3tp4,Muddy Waters,Mannish Boy
blues,https://www.youtube.com/watch?v=JxPj3GAYYZ0,Eric Clapton,Tears in Heaven
blues,https://www.youtube.com/watch?v=4O_YMLDvvnw,Gary Moore,Still Got the Blues
blues,https://www.youtube.com/watch?v=3rXnx2Lu5rs,Jimi Hendrix,Red House
blues,https://www.youtube.com/watch?v=A3yCcXgbKrE,Louis Armstrong,What a Wonderful World
blues,https://www.youtube.com/watch?v=uSiHqxgE2d0,Ray Charles,Hit the Road Jack
blues,https://www.youtube.com/watch?v=fX5USg8_1gA,Eric Clapton,Layla
blues,https://www.youtube.com/watch?v=vUSzL2leaFM,Eric Clapton,Wonderful Tonight
blues,https://www.youtube.com/watch?v=Chk4tCMRBxk,Stevie Ray Vaughan,Pride And Joy
blues,https://www.youtube.com/watch?v=LIGxeQKQs-0,Elmore James,Dust My Broom
blues,https://www.youtube.com/watch?v=yV9DJwJKWMw,The Doors,Roadhouse Blues
blues,https://www.youtube.com/watch?v=tO4dxvguQDk,Norah Jones,Don't Know Why
blues,https://www.youtube.com/watch?v=UtLwuPCUEdg,Stevie Ray Vaughan,Texas Flood
blues,https://www.youtube.com/watch?v=N_lSJ-0Gl7Q,Led Zeppelin,Since I've Been Loving You
blues,https://www.youtube.com/watch?v=1qJU8G7gR_g,Etta James,At Last
blues,https://www.youtube.com/watch?v=qYS732zyYfU,Eric Clapton,Cocaine
blues,https://www.youtube.com/watch?v=bn5TNqjuHiU,Janis Joplin,Summertime
blues,https://www.youtube.com/watch?v=fe82eYRjiBU,Jimi Hendrix,Hey Joe
blues,https://www.youtube.com/watch?v=2Py37G9qsfY,Albert King,Born Under a Bad Sign
blues,https://www.youtube.com/watch?v=KEfzmf8CiAs,B.B. King & Eric Clapton,Three O'Clock Blues
blues,https://www.youtube.com/watch?v=BNMKGYiJpvg,Nina Simone,Feeling Good
blues,https://www.youtube.com/watch?v=SmRPRvEf91Q,Canned Heat,On the Road Again
blues,https://www.youtube.com/watch?v=7uG2gYE5KOs,Janis Joplin,Piece of My Heart
blues,https://www.youtube.com/watch?v=sfjon-ZTqzU,Janis Joplin,Me and Bobby McGee
blues,https://www.youtube.com/watch?v=CICIOJqEb5c,Bill Withers,Ain't No Sunshine
blues,https://www.youtube.com/watch?v=PnXTpkugcHo,Howlin' Wolf,Smokestack Lightnin'
blues,https://www.youtube.com/watch?v=7ECaXRkVhlE,John Lee Hooker,I'm In The Mood
blues,https://www.youtube.com/watch?v=7kGPhpvqtOc,Screamin' Jay Hawkins,I Put a Spell on You
blues,https://www.youtube.com/watch?v=z4A6o-yf-ao,John Lee Hooker,"One Bourbon, One Scotch, One Beer"
blues,https://www.youtube.com/watch?v=-pO6yg9KBGU,Stevie Ray Vaughan,Little Wing
blues,https://www.youtube.com/watch?v=sJK78Y3zoQk,B.B. King & Eric Clapton,Riding With the King
blues,https://www.youtube.com/watch?v=0vo23H9J8o8,Stevie Ray Vaughan and Double Trouble,Pride and Joy
blues,https://www.youtube.com/watch?v=DB65Q4-opkI,Bo Diddley,I'm A Man
blues,https://www.youtube.com/watch?v=s0aIjyX7vwI,Howlin' Wolf,Spoonful
blues,https://www.youtube.com/watch?v=fRgWBN8yt_E,Ray Charles,Georgia On My Mind
blues,https://www.youtube.com/watch?v=lbjZPFBD6JU,Norah Jones,Come Away with Me
blues,https://www.youtube.com/watch?v=euJ22UqLD5Y,The Blues Brothers,Sweet Home Chicago
blues,https://www.youtube.com/watch?v=UtLwuPCUEdg,Stevie Ray Vaughan and Double Trouble,Texas Flood
blues,https://www.youtube.com/watch?v=rdEaxrYsYnM,B.B. King,Sweet Little Angel
blues,https://www.youtube.com/watch?v=GsB_cGdgPTo,Robert Johnson,Cross Road Blues
blues,https://www.youtube.com/watch?v=YZKCa2gD1BA,The Doors,Cars Hiss by My Window
blues,https://www.youtube.com/watch?v=PtqzDuoKhpI,Muddy Waters,Hoochie Coochie Man
blues,https://www.youtube.com/watch?v=EqYQIZZ6uMw,Janis Joplin,Mercedes Benz
blues,https://www.youtube.com/watch?v=2UppUCB5V-w,Nina Simone,I Put a Spell on You
blues,https://www.youtube.com/watch?v=ndyUgYXYsIw,Lightnin' Hopkins,Baby Please Don't Go
blues,https://www.youtube.com/watch?v=bWm81fpd1g8,Janis Joplin,Cry Baby
blues,https://www.youtube.com/watch?v=ATDEtzAcTg0,Jimi Hendrix,The Wind Cries Mary
blues,https://www.youtube.com/watch?v=gwJZcNNxdck,Muddy Waters,Rollin' Stone
blues,https://www.youtube.com/watch?v=k_rd8y8A2oE,Buddy Guy,First Time I Met the Blues
blues,https://www.youtube.com/watch?v=DvyDMi_SjUM,Robert Johnson,Sweet Home Chicago
blues,https://www.youtube.com/watch?v=0jQN54n0lkc,Norah Jones,Turn Me On
blues,https://www.youtube.com/watch?v=kFn538A_yBA,Elmore James,The Sky Is Crying
blues,https://www.youtube.com/watch?v=8hEYwk0bypY,Muddy Waters,Got My Mojo Working
blues,https://www.youtube.com/watch?v=Fo4746XZgw8,John Mayer,Gravity
blues,https://www.youtube.com/watch?v=Qg0UyCPmksQ,Janis Joplin,Kozmic Blues
blues,https://www.youtube.com/watch?v=NU5xA6ty0a4,Buddy Guy,"Damn Right, I've Got The Blues"
blues,https://www.youtube.com/watch?v=JAQk4UWOoxU,John Lee Hooker,Dimples
blues,https://www.youtube.com/watch?v=tYY4dnrO1nk,Stevie Ray Vaughan and Double Trouble,Little Wing
blues,https://www.youtube.com/watch?v=x11NA63gLDM,Eric Clapton,Change The World
blues,https://www.youtube.com/watch?v=BtZ6DoeimP4,Skip James,Devil Got My Woman
blues,https://www.youtube.com/watch?v=Uy2tEP3I3DM,Otis Rush,I Can't Quit You Baby
blues,https://www.youtube.com/watch?v=QkjyMGFfju8,B.B. King & Eric Clapton,Ten Long Years
